tcp.seq,tcp.nxtseq,tcp.ack,tcp.checksum,tcp.flags.syn
1879048192,1879048192,0,0x00004ec9,1
0,0,1879048193,0x000050b6,0
1694498816,1694498816,0,0x000042b8,1
0,0,1694498817,0x000044a5,0
1845493760,1845493760,0,0x00001eb1,1
0,0,1845493761,0x0000209e,0
1677721600,1677721600,0,0x0000a0d0,1
0,0,1677721601,0x0000a2bd,0
1761607680,1761607680,0,0x0000d2c8,1
0,0,1761607681,0x0000d4b5,0
1929379840,1929379840,0,0x0000cbb0,1
0,0,1929379841,0x0000cd9d,0
1929379840,1929379840,0,0x00006bc9,1
0,0,1929379841,0x00006db6,0
1694498816,1694498816,0,0x0000f8b2,1
0,0,1694498817,0x0000fa9f,0
536870912,536870912,0,0x000038bb,1
0,0,536870913,0x00003aa8,0
1761607680,1761607680,0,0x000063b4,1
0,0,1761607681,0x000065a1,0
1845493760,1845493760,0,0x00001ccf,1
0,0,1845493761,0x00001ebc,0
1946157056,1946157056,0,0x000000bf,1
0,0,1946157057,0x000002ac,0
1694498816,1694498816,0,0x0000cfb3,1
0,0,1694498817,0x0000d1a0,0
1912602624,1912602624,0,0x00008cbf,1
0,0,1912602625,0x00008eac,0
1677721600,1677721600,0,0x00004bb9,1
0,0,1677721601,0x00004da6,0
1962934272,1962934272,0,0x0000c9b7,1
0,0,1962934273,0x0000cba4,0
1828716544,1828716544,0,0x000011c5,1
0,0,1828716545,0x000013b2,0
536870912,536870912,0,0x00000fcd,1
0,0,536870913,0x000011ba,0
1660944384,1660944384,0,0x000077c0,1
0,0,1660944385,0x000079ad,0
1862270976,1862270976,0,0x000003c3,1
0,0,1862270977,0x000005b0,0
1845493760,1845493760,0,0x000065b5,1
0,0,1845493761,0x000067a2,0
1929379840,1929379840,0,0x00002dcf,1
0,0,1929379841,0x00002fbc,0
1694498816,1694498816,0,0x00006cc9,1
0,0,1694498817,0x00006eb6,0
1660944384,1660944384,0,0x0000bfcc,1
0,0,1660944385,0x0000c1b9,0
1946157056,1946157056,0,0x0000b8ce,1
0,0,1946157057,0x0000babb,0
,,,,
,,,,
1694498816,1694498816,0,0x0000f3c2,1
0,0,1694498817,0x0000f5af,0
1946157056,1946157056,0,0x00000cbc,1
0,0,1946157057,0x00000ea9,0
1962934272,1962934272,0,0x0000facf,1
0,0,1962934273,0x0000fcbc,0
1912602624,1912602624,0,0x0000f3cc,1
0,0,1912602625,0x0000f5b9,0
536870912,536870912,0,0x000030c7,1
0,0,536870913,0x000032b4,0
1811939328,1811939328,0,0x000078d1,1
0,0,1811939329,0x00007abe,0
1761607680,1761607680,0,0x00007dd4,1
0,0,1761607681,0x00007fc1,0
1644167168,1644167168,0,0x000076ba,1
0,0,1644167169,0x000078a7,0
1694498816,1694498816,0,0x00005db1,1
0,0,1694498817,0x00005f9e,0
1912602624,1912602624,0,0x00001cbc,1
0,0,1912602625,0x00001ea9,0
1862270976,1862270976,0,0x0000bdcf,1
0,0,1862270977,0x0000bfbc,0
536870912,536870912,0,0x00002ab4,1
0,0,536870913,0x00002ca1,0
1761607680,1761607680,0,0x00000ebc,1
0,0,1761607681,0x000010a9,0
1677721600,1677721600,0,0x0000bac5,1
0,0,1677721601,0x0000bcb2,0
536870912,536870912,0,0x00008acd,1
0,0,536870913,0x00008cba,0
1711276032,1711276032,0,0x000088d5,1
0,0,1711276033,0x00008ac2,0
1627389952,1627389952,0,0x0000e4af,1
0,0,1627389953,0x0000e69c,0
1962934272,1962934272,0,0x0000aeb6,1
0,0,1962934273,0x0000b0a3,0
1660944384,1660944384,0,0x000024cd,1
0,0,1660944385,0x000026ba,0
1761607680,1761607680,0,0x00000db4,1
0,0,1761607681,0x00000fa1,0
1644167168,1644167168,0,0x00009fd5,1
0,0,1644167169,0x0000a1c2,0
1962934272,1962934272,0,0x000045b7,1
0,0,1962934273,0x000047a4,0
1929379840,1929379840,0,0x00009fc0,1
0,0,1929379841,0x0000a1ad,0
536870912,536870912,0,0x000020c9,1
0,0,536870913,0x000022b6,0
1845493760,1845493760,0,0x00003cb8,1
0,0,1845493761,0x00003ea5,0
1761607680,1761607680,0,0x000005b2,1
0,0,1761607681,0x0000079f,0
1929379840,1929379840,0,0x000022c2,1
0,0,1929379841,0x000024af,0
1811939328,1811939328,0,0x00008bcb,1
0,0,1811939329,0x00008db8,0
536870912,536870912,0,0x000028d6,1
0,0,536870913,0x00002ac3,0
1946157056,1946157056,0,0x000097d2,1
0,0,1946157057,0x000099bf,0
1761607680,1761607680,0,0x00004cca,1
0,0,1761607681,0x00004eb7,0
1845493760,1845493760,0,0x0000ccb0,1
0,0,1845493761,0x0000ce9d,0
1660944384,1660944384,0,0x000049b7,1
0,0,1660944385,0x00004ba4,0
1761607680,1761607680,0,0x0000a9c5,1
0,0,1761607681,0x0000abb2,0
1677721600,1677721600,0,0x0000e7b6,1
0,0,1677721601,0x0000e9a3,0
1962934272,1962934272,0,0x0000eabc,1
0,0,1962934273,0x0000eca9,0
1845493760,1845493760,0,0x0000daca,1
0,0,1845493761,0x0000dcb7,0
1946157056,1946157056,0,0x000003b4,1
0,0,1946157057,0x000005a1,0
536870912,536870912,0,0x0000f0b1,1
0,0,536870913,0x0000f29e,0
,,,,
,,,,
1694498816,1694498816,0,0x00002fc9,1
0,0,1694498817,0x000031b6,0
1728053248,1728053248,0,0x000084cd,1
0,0,1728053249,0x000086ba,0
1694498816,1694498816,0,0x000090bd,1
0,0,1694498817,0x000092aa,0
1946157056,1946157056,0,0x0000bbd3,1
0,0,1946157057,0x0000bdc0,0
771751936,771751936,0,0x0000b3b2,1
0,0,771751937,0x0000b59f,0
,,,,
,,,,
536870912,536870912,0,0x000037bf,1
0,0,536870913,0x000039ac,0
1157627904,1157627904,0,0x00006aca,1
0,0,1157627905,0x00006cb7,0
1811939328,1811939328,0,0x0000cfd1,1
0,0,1811939329,0x0000d1be,0
1761607680,1761607680,0,0x000002cf,1
0,0,1761607681,0x000004bc,0
,,,,
1946157056,1946157056,0,0x000047d5,1
,,,,
0,0,1946157057,0x000049c2,0
536870912,536870912,0,0x00004fb2,1
0,0,536870913,0x0000519f,0
1929379840,1929379840,0,0x0000e8b2,1
0,0,1929379841,0x0000ea9f,0
1694498816,1694498816,0,0x000041bd,1
0,0,1694498817,0x000043aa,0
1677721600,1677721600,0,0x0000f8d5,1
0,0,1677721601,0x0000fac2,0
536870912,536870912,0,0x000043d5,1
0,0,536870913,0x000045c2,0
1979711488,1979711488,0,0x0000c4b9,1
0,0,1979711489,0x0000c6a6,0
1962934272,1962934272,0,0x000016bd,1
0,0,1962934273,0x000018aa,0
1811939328,1811939328,0,0x0000e1bd,1
0,0,1811939329,0x0000e3aa,0
1879048192,1879048192,0,0x00008abb,1
0,0,1879048193,0x00008ca8,0
1962934272,1962934272,0,0x00005dcf,1
0,0,1962934273,0x00005fbc,0
1946157056,1946157056,0,0x0000c5b8,1
0,0,1946157057,0x0000c7a5,0
1627389952,1627389952,0,0x0000cdbe,1
0,0,1627389953,0x0000cfab,0
1946157056,1946157056,0,0x000017bc,1
0,0,1946157057,0x000019a9,0
1694498816,1694498816,0,0x0000d1c9,1
0,0,1694498817,0x0000d3b6,0
536870912,536870912,0,0x000086be,1
0,0,536870913,0x000088ab,0
1828716544,1828716544,0,0x00005bc4,1
0,0,1828716545,0x00005db1,0
1761607680,1761607680,0,0x0000e3cf,1
0,0,1761607681,0x0000e5bc,0
536870912,536870912,0,0x000037d2,1
0,0,536870913,0x000039bf,0
1929379840,1929379840,0,0x0000b9c0,1
0,0,1929379841,0x0000bbad,0
1761607680,1761607680,0,0x00000cca,1
0,0,1761607681,0x00000eb7,0
1946157056,1946157056,0,0x000001d4,1
0,0,1946157057,0x000003c1,0
536870912,536870912,0,0x0000abb1,1
0,0,536870913,0x0000ad9e,0
1627389952,1627389952,0,0x0000c9af,1
0,0,1627389953,0x0000cb9c,0
1828716544,1828716544,0,0x000069b0,1
0,0,1828716545,0x00006b9d,0
1694498816,1694498816,0,0x000095cc,1
0,0,1694498817,0x000097b9,0
1946157056,1946157056,0,0x000001cc,1
0,0,1946157057,0x000003b9,0
536870912,536870912,0,0x000008b3,1
0,0,536870913,0x00000aa0,0
1828716544,1828716544,0,0x000013d4,1
0,0,1828716545,0x000015c1,0
1627389952,1627389952,0,0x000000c0,1
0,0,1627389953,0x000002ad,0
1962934272,1962934272,0,0x000099c5,1
0,0,1962934273,0x00009bb2,0
1912602624,1912602624,0,0x00007cba,1
0,0,1912602625,0x00007ea7,0
1761607680,1761607680,0,0x000017ba,1
0,0,1761607681,0x000019a7,0
1929379840,1929379840,0,0x0000eccc,1
0,0,1929379841,0x0000eeb9,0
536870912,536870912,0,0x000062bc,1
0,0,536870913,0x000064a9,0
1660944384,1660944384,0,0x00006db1,1
0,0,1660944385,0x00006f9e,0
1862270976,1862270976,0,0x000001c8,1
0,0,1862270977,0x000003b5,0
1828716544,1828716544,0,0x00009fd5,1
0,0,1828716545,0x0000a1c2,0
1828716544,1828716544,0,0x00002dbb,1
0,0,1828716545,0x00002fa8,0
1862270976,1862270976,0,0x000049b4,1
0,0,1862270977,0x00004ba1,0
1677721600,1677721600,0,0x00005bbc,1
0,0,1677721601,0x00005da9,0
1862270976,1862270976,0,0x000010b7,1
0,0,1862270977,0x000012a4,0
536870912,536870912,0,0x00002ad2,1
0,0,536870913,0x00002cbf,0
1895825408,1895825408,0,0x0000bbb7,1
0,0,1895825409,0x0000bda4,0
1962934272,1962934272,0,0x00005acb,1
0,0,1962934273,0x00005cb8,0
1761607680,1761607680,0,0x00005dc1,1
0,0,1761607681,0x00005fae,0
1929379840,1929379840,0,0x000086c1,1
0,0,1929379841,0x000088ae,0
536870912,536870912,0,0x0000e9bf,1
0,0,536870913,0x0000ebac,0
1761607680,1761607680,0,0x0000ead1,1
0,0,1761607681,0x0000ecbe,0
,,,,
,,,,
1828716544,1828716544,0,0x000049d3,1
0,0,1828716545,0x00004bc0,0
1879048192,1879048192,0,0x0000d9be,1
0,0,1879048193,0x0000dbab,0
1694498816,1694498816,0,0x0000bdb8,1
0,0,1694498817,0x0000bfa5,0
1912602624,1912602624,0,0x0000bfd5,1
0,0,1912602625,0x0000c1c2,0
1677721600,1677721600,0,0x0000f5cb,1
0,0,1677721601,0x0000f7b8,0
1761607680,1761607680,0,0x000051b8,1
0,0,1761607681,0x000053a5,0
1694498816,1694498816,0,0x00003cc8,1
0,0,1694498817,0x00003eb5,0
1946157056,1946157056,0,0x0000b4cc,1
0,0,1946157057,0x0000b6b9,0
771751936,771751936,0,0x0000e4c8,1
0,0,771751937,0x0000e6b5,0
536870912,536870912,0,0x00000db5,1
0,0,536870913,0x00000fa2,0
1291845632,1291845632,0,0x000034c2,1
0,0,1291845633,0x000036af,0
1694498816,1694498816,0,0x0000cac3,1
0,0,1694498817,0x0000ccb0,0
1946157056,1946157056,0,0x0000bab5,1
0,0,1946157057,0x0000bca2,0
1962934272,1962934272,0,0x0000ebca,1
0,0,1962934273,0x0000edb7,0
1929379840,1929379840,0,0x000094cc,1
0,0,1929379841,0x000096b9,0
536870912,536870912,0,0x0000e4cd,1
0,0,536870913,0x0000e6ba,0
1627389952,1627389952,0,0x00007dcf,1
0,0,1627389953,0x00007fbc,0
1811939328,1811939328,0,0x00002dc9,1
0,0,1811939329,0x00002fb6,0
1761607680,1761607680,0,0x0000f3b7,1
0,0,1761607681,0x0000f5a4,0
1895825408,1895825408,0,0x000014bb,1
0,0,1895825409,0x000016a8,0
1962934272,1962934272,0,0x000076d4,1
0,0,1962934273,0x000078c1,0
1627389952,1627389952,0,0x0000cacf,1
0,0,1627389953,0x0000ccbc,0
1828716544,1828716544,0,0x0000b0b3,1
0,0,1828716545,0x0000b2a0,0
536870912,536870912,0,0x0000e2c0,1
0,0,536870913,0x0000e4ad,0
1694498816,1694498816,0,0x0000a4b8,1
0,0,1694498817,0x0000a6a5,0
1811939328,1811939328,0,0x000065c8,1
0,0,1811939329,0x000067b5,0
1694498816,1694498816,0,0x00002ac1,1
0,0,1694498817,0x00002cae,0
1761607680,1761607680,0,0x0000cec9,1
0,0,1761607681,0x0000d0b6,0
1711276032,1711276032,0,0x000018b6,1
0,0,1711276033,0x00001aa3,0
1694498816,1694498816,0,0x0000f4b7,1
0,0,1694498817,0x0000f6a4,0
1845493760,1845493760,0,0x000022af,1
0,0,1845493761,0x0000249c,0
1677721600,1677721600,0,0x000033c7,1
0,0,1677721601,0x000035b4,0
536870912,536870912,0,0x0000dfb6,1
0,0,536870913,0x0000e1a3,0
1828716544,1828716544,0,0x000068d2,1
0,0,1828716545,0x00006abf,0
1761607680,1761607680,0,0x0000e6d3,1
0,0,1761607681,0x0000e8c0,0
536870912,536870912,0,0x000054be,1
0,0,536870913,0x000056ab,0
1761607680,1761607680,0,0x000095cc,1
0,0,1761607681,0x000097b9,0
1845493760,1845493760,0,0x00009dc2,1
0,0,1845493761,0x00009faf,0
536870912,536870912,0,0x000027cf,1
0,0,536870913,0x000029bc,0
1845493760,1845493760,0,0x000040c8,1
0,0,1845493761,0x000042b5,0
1962934272,1962934272,0,0x00002cc4,1
0,0,1962934273,0x00002eb1,0
1811939328,1811939328,0,0x0000d4cd,1
0,0,1811939329,0x0000d6ba,0
1811939328,1811939328,0,0x000069c1,1
0,0,1811939329,0x00006bae,0
1627389952,1627389952,0,0x0000f2c7,1
0,0,1627389953,0x0000f4b4,0
536870912,536870912,0,0x000044d1,1
0,0,536870913,0x000046be,0
1879048192,1879048192,0,0x0000cec5,1
0,0,1879048193,0x0000d0b2,0
1862270976,1862270976,0,0x0000fed0,1
0,0,1862270977,0x000000be,0
1929379840,1929379840,0,0x000054ca,1
0,0,1929379841,0x000056b7,0
1962934272,1962934272,0,0x0000e5c1,1
0,0,1962934273,0x0000e7ae,0
,,,,
,,,,
1694498816,1694498816,0,0x0000c7c1,1
0,0,1694498817,0x0000c9ae,0
1912602624,1912602624,0,0x0000d9ce,1
0,0,1912602625,0x0000dbbb,0
1694498816,1694498816,0,0x0000c3bb,1
0,0,1694498817,0x0000c5a8,0
536870912,536870912,0,0x000074b2,1
0,0,536870913,0x0000769f,0
1929379840,1929379840,0,0x000045c0,1
0,0,1929379841,0x000047ad,0
1862270976,1862270976,0,0x000038cd,1
0,0,1862270977,0x00003aba,0
1811939328,1811939328,0,0x000026d4,1
0,0,1811939329,0x000028c1,0
1811939328,1811939328,0,0x0000cfbd,1
0,0,1811939329,0x0000d1aa,0
1761607680,1761607680,0,0x000065bb,1
0,0,1761607681,0x000067a8,0
1660944384,1660944384,0,0x00002cb7,1
0,0,1660944385,0x00002ea4,0
1761607680,1761607680,0,0x000060c2,1
0,0,1761607681,0x000062af,0
1946157056,1946157056,0,0x0000bece,1
0,0,1946157057,0x0000c0bb,0
1962934272,1962934272,0,0x0000d7d3,1
0,0,1962934273,0x0000d9c0,0
1677721600,1677721600,0,0x0000cdb9,1
0,0,1677721601,0x0000cfa6,0
1761607680,1761607680,0,0x0000f7cb,1
0,0,1761607681,0x0000f9b8,0
1845493760,1845493760,0,0x000087b8,1
0,0,1845493761,0x000089a5,0
536870912,536870912,0,0x00006ab6,1
0,0,536870913,0x00006ca3,0
1627389952,1627389952,0,0x000020b2,1
0,0,1627389953,0x0000229f,0
1811939328,1811939328,0,0x000072c7,1
0,0,1811939329,0x000074b4,0
1761607680,1761607680,0,0x0000e2bb,1
0,0,1761607681,0x0000e4a8,0
1895825408,1895825408,0,0x0000e6b0,1
0,0,1895825409,0x0000e89d,0
1962934272,1962934272,0,0x0000deb4,1
0,0,1962934273,0x0000e0a1,0
1627389952,1627389952,0,0x00002ebf,1
0,0,1627389953,0x000030ac,0
1828716544,1828716544,0,0x0000a4cb,1
0,0,1828716545,0x0000a6b8,0
771751936,771751936,0,0x0000d6bd,1
0,0,771751937,0x0000d8aa,0
536870912,536870912,0,0x0000c3c9,1
0,0,536870913,0x0000c5b6,0
1392508928,1392508928,0,0x000096af,1
0,0,1392508929,0x0000989c,0
1627389952,1627389952,0,0x0000d9d3,1
0,0,1627389953,0x0000dbc0,0
1879048192,1879048192,0,0x00008ab5,1
0,0,1879048193,0x00008ca2,0
1761607680,1761607680,0,0x000035c6,1
0,0,1761607681,0x000037b3,0
1694498816,1694498816,0,0x0000f7d4,1
0,0,1694498817,0x0000f9c1,0
1845493760,1845493760,0,0x0000cdb3,1
0,0,1845493761,0x0000cfa0,0
536870912,536870912,0,0x000019d2,1
0,0,536870913,0x00001bbf,0
1711276032,1711276032,0,0x000097c8,1
0,0,1711276033,0x000099b5,0
1627389952,1627389952,0,0x0000e6bc,1
0,0,1627389953,0x0000e8a9,0
1962934272,1962934272,0,0x00008ec5,1
0,0,1962934273,0x000090b2,0
1660944384,1660944384,0,0x00002db2,1
0,0,1660944385,0x00002f9f,0
1761607680,1761607680,0,0x000084be,1
0,0,1761607681,0x000086ab,0
1644167168,1644167168,0,0x0000e7b8,1
0,0,1644167169,0x0000e9a5,0
1962934272,1962934272,0,0x00006db7,1
0,0,1962934273,0x00006fa4,0
1929379840,1929379840,0,0x000081b1,1
0,0,1929379841,0x0000839e,0
536870912,536870912,0,0x000060c2,1
0,0,536870913,0x000062af,0
1694498816,1694498816,0,0x0000cbbd,1
0,0,1694498817,0x0000cdaa,0
1946157056,1946157056,0,0x000003b0,1
0,0,1946157057,0x0000059d,0
536870912,536870912,0,0x00005bc8,1
0,0,536870913,0x00005db5,0
1828716544,1828716544,0,0x00007cc0,1
0,0,1828716545,0x00007ead,0
1862270976,1862270976,0,0x00009ec0,1
0,0,1862270977,0x0000a0ad,0
1811939328,1811939328,0,0x0000a6cc,1
0,0,1811939329,0x0000a8b9,0
,,,,
,,,,
1694498816,1694498816,0,0x0000f1cc,1
0,0,1694498817,0x0000f3b9,0
1929379840,1929379840,0,0x00003fd0,1
0,0,1929379841,0x000041bd,0
1946157056,1946157056,0,0x000039be,1
0,0,1946157057,0x00003bab,0
1761607680,1761607680,0,0x000038c3,1
0,0,1761607681,0x00003ab0,0
1694498816,1694498816,0,0x0000fcb4,1
0,0,1694498817,0x0000fea1,0
536870912,536870912,0,0x0000b1d4,1
0,0,536870913,0x0000b3c1,0
1627389952,1627389952,0,0x000081b0,1
0,0,1627389953,0x0000839d,0
1660944384,1660944384,0,0x0000faaf,1
0,0,1660944385,0x0000fc9c,0
536870912,536870912,0,0x0000aeb1,1
0,0,536870913,0x0000b09e,0
1711276032,1711276032,0,0x0000c2b5,1
0,0,1711276033,0x0000c4a2,0
1694498816,1694498816,0,0x000098d3,1
0,0,1694498817,0x00009ac0,0
1962934272,1962934272,0,0x000027d5,1
0,0,1962934273,0x000029c2,0
1728053248,1728053248,0,0x0000c1ce,1
0,0,1728053249,0x0000c3bb,0
1761607680,1761607680,0,0x00002bb6,1
0,0,1761607681,0x00002da3,0
1627389952,1627389952,0,0x0000aed5,1
0,0,1627389953,0x0000b0c2,0
1946157056,1946157056,0,0x00005bc6,1
0,0,1946157057,0x00005db3,0
536870912,536870912,0,0x0000eabc,1
0,0,536870913,0x0000eca9,0
1929379840,1929379840,0,0x0000e5d0,1
0,0,1929379841,0x0000e7bd,0
1694498816,1694498816,0,0x000027d1,1
0,0,1694498817,0x000029be,0
1677721600,1677721600,0,0x0000f5b6,1
0,0,1677721601,0x0000f7a3,0
771751936,771751936,0,0x0000afba,1
0,0,771751937,0x0000b1a7,0
167772160,167772160,0,0x0000f2bf,1
0,0,167772161,0x0000f4ac,0
1157627904,1157627904,0,0x0000eebb,1
0,0,1157627905,0x0000f0a8,0
1811939328,1811939328,0,0x00009fbf,1
0,0,1811939329,0x0000a1ac,0
1694498816,1694498816,0,0x000046d4,1
0,0,1694498817,0x000048c1,0
1761607680,1761607680,0,0x00000acf,1
0,0,1761607681,0x00000cbc,0
1711276032,1711276032,0,0x0000e0cd,1
0,0,1711276033,0x0000e2ba,0
1694498816,1694498816,0,0x0000ffc0,1
0,0,1694498817,0x000001ae,0
1845493760,1845493760,0,0x00006db7,1
0,0,1845493761,0x00006fa4,0
1677721600,1677721600,0,0x000094d0,1
0,0,1677721601,0x000096bd,0
536870912,536870912,0,0x0000e3c5,1
0,0,536870913,0x0000e5b2,0
1677721600,1677721600,0,0x000040d4,1
0,0,1677721601,0x000042c1,0
1862270976,1862270976,0,0x00002fd2,1
0,0,1862270977,0x000031bf,0
1845493760,1845493760,0,0x0000bbc8,1
0,0,1845493761,0x0000bdb5,0
1694498816,1694498816,0,0x0000d6b6,1
0,0,1694498817,0x0000d8a3,0
1660944384,1660944384,0,0x000008ce,1
0,0,1660944385,0x00000abb,0
536870912,536870912,0,0x0000e2af,1
0,0,536870913,0x0000e49c,0
1879048192,1879048192,0,0x0000ddce,1
0,0,1879048193,0x0000dfbb,0
1912602624,1912602624,0,0x0000b3c8,1
0,0,1912602625,0x0000b5b5,0
1694498816,1694498816,0,0x000045cb,1
0,0,1694498817,0x000047b8,0
1946157056,1946157056,0,0x00007bcf,1
0,0,1946157057,0x00007dbc,0
1761607680,1761607680,0,0x000053c2,1
0,0,1761607681,0x000055af,0
1962934272,1962934272,0,0x0000febb,1
0,0,1962934273,0x000000a9,0
1828716544,1828716544,0,0x00007bb7,1
0,0,1828716545,0x00007da4,0
536870912,536870912,0,0x00005ec6,1
0,0,536870913,0x000060b3,0
1979711488,1979711488,0,0x000026cc,1
0,0,1979711489,0x000028b9,0
1962934272,1962934272,0,0x000088c3,1
0,0,1962934273,0x00008ab0,0
1811939328,1811939328,0,0x000078b2,1
0,0,1811939329,0x00007a9f,0
1879048192,1879048192,0,0x000012c3,1
0,0,1879048193,0x000014b0,0
,,,,
1962934272,1962934272,0,0x000094b6,1
,,,,
0,0,1962934273,0x000096a3,0
1946157056,1946157056,0,0x000081c6,1
0,0,1946157057,0x000083b3,0
1627389952,1627389952,0,0x0000dab6,1
0,0,1627389953,0x0000dca3,0
1946157056,1946157056,0,0x0000bdb6,1
0,0,1946157057,0x0000bfa3,0
1694498816,1694498816,0,0x00003bd4,1
0,0,1694498817,0x00003dc1,0
536870912,536870912,0,0x000016b9,1
0,0,536870913,0x000018a6,0
1929379840,1929379840,0,0x000007c1,1
0,0,1929379841,0x000009ae,0
1627389952,1627389952,0,0x00004db7,1
0,0,1627389953,0x00004fa4,0
1879048192,1879048192,0,0x000040ca,1
0,0,1879048193,0x000042b7,0
1761607680,1761607680,0,0x000053d2,1
0,0,1761607681,0x000055bf,0
1694498816,1694498816,0,0x00006fb2,1
0,0,1694498817,0x0000719f,0
1845493760,1845493760,0,0x000070d5,1
0,0,1845493761,0x000072c2,0
536870912,536870912,0,0x0000f0c8,1
0,0,536870913,0x0000f2b5,0
1845493760,1845493760,0,0x000098c3,1
0,0,1845493761,0x00009ab0,0
1694498816,1694498816,0,0x000065d3,1
0,0,1694498817,0x000067c0,0
1660944384,1660944384,0,0x000003c2,1
0,0,1660944385,0x000005af,0
536870912,536870912,0,0x00008acc,1
0,0,536870913,0x00008cb9,0
1929379840,1929379840,0,0x00002ab3,1
0,0,1929379841,0x00002ca0,0
1627389952,1627389952,0,0x000056ca,1
0,0,1627389953,0x000058b7,0
1728053248,1728053248,0,0x00006cd4,1
0,0,1728053249,0x00006ec1,0
1761607680,1761607680,0,0x000020b5,1
0,0,1761607681,0x000022a2,0
1946157056,1946157056,0,0x000073bb,1
0,0,1946157057,0x000075a8,0
1946157056,1946157056,0,0x00000fba,1
0,0,1946157057,0x000011a7,0
1761607680,1761607680,0,0x000035c5,1
0,0,1761607681,0x000037b2,0
1929379840,1929379840,0,0x0000a8b1,1
0,0,1929379841,0x0000aa9e,0
771751936,771751936,0,0x000003d2,1
0,0,771751937,0x000005bf,0
536870912,536870912,0,0x0000c9d4,1
0,0,536870913,0x0000cbc1,0
1157627904,1157627904,0,0x00008fd5,1
0,0,1157627905,0x000091c2,0
1811939328,1811939328,0,0x0000c2bd,1
0,0,1811939329,0x0000c4aa,0
1761607680,1761607680,0,0x0000d9bc,1
0,0,1761607681,0x0000dba9,0
1946157056,1946157056,0,0x000043c4,1
0,0,1946157057,0x000045b1,0
536870912,536870912,0,0x000001c0,1
0,0,536870913,0x000003ad,0
1962934272,1962934272,0,0x0000f4d2,1
0,0,1962934273,0x0000f6bf,0
1811939328,1811939328,0,0x000030b8,1
0,0,1811939329,0x000032a5,0
,,,,
,,,,
1811939328,1811939328,0,0x000096cf,1
0,0,1811939329,0x000098bc,0
1627389952,1627389952,0,0x00005cb9,1
0,0,1627389953,0x00005ea6,0
1828716544,1828716544,0,0x00005fbe,1
0,0,1828716545,0x000061ab,0
1660944384,1660944384,0,0x000090c6,1
0,0,1660944385,0x000092b3,0
1862270976,1862270976,0,0x000030b3,1
0,0,1862270977,0x000032a0,0
1912602624,1912602624,0,0x000076c8,1
0,0,1912602625,0x000078b5,0
1879048192,1879048192,0,0x0000d0c7,1
0,0,1879048193,0x0000d2b4,0
1694498816,1694498816,0,0x0000b9bb,1
0,0,1694498817,0x0000bba8,0
1912602624,1912602624,0,0x0000fabe,1
0,0,1912602625,0x0000fcab,0
536870912,536870912,0,0x000047b7,1
0,0,536870913,0x000049a4,0
1677721600,1677721600,0,0x0000bece,1
0,0,1677721601,0x0000c0bb,0
1761607680,1761607680,0,0x00007fb2,1
0,0,1761607681,0x0000819f,0
1728053248,1728053248,0,0x000050be,1
0,0,1728053249,0x000052ab,0
1845493760,1845493760,0,0x000022c8,1
0,0,1845493761,0x000024b5,0
1761607680,1761607680,0,0x0000c3b0,1
0,0,1761607681,0x0000c59d,0
1929379840,1929379840,0,0x000023d3,1
0,0,1929379841,0x000025c0,0
1929379840,1929379840,0,0x00007cb1,1
0,0,1929379841,0x00007e9e,0
1761607680,1761607680,0,0x0000b5d0,1
0,0,1761607681,0x0000b7bd,0
1828716544,1828716544,0,0x0000efcc,1
0,0,1828716545,0x0000f1b9,0
536870912,536870912,0,0x000051b4,1
0,0,536870913,0x000053a1,0
1660944384,1660944384,0,0x000095c7,1
0,0,1660944385,0x000097b4,0
,,,,
,,,,
1912602624,1912602624,0,0x0000a8b0,1
0,0,1912602625,0x0000aa9d,0
1627389952,1627389952,0,0x000066bb,1
0,0,1627389953,0x000068a8,0
1929379840,1929379840,0,0x000044d0,1
0,0,1929379841,0x000046bd,0
536870912,536870912,0,0x000071c9,1
0,0,536870913,0x000073b6,0
1946157056,1946157056,0,0x0000bfc2,1
0,0,1946157057,0x0000c1af,0
,,,,
,,,,
1761607680,1761607680,0,0x0000c4c6,1
0,0,1761607681,0x0000c6b3,0
1845493760,1845493760,0,0x000074cf,1
0,0,1845493761,0x000076bc,0
1660944384,1660944384,0,0x000026b3,1
0,0,1660944385,0x000028a0,0
1761607680,1761607680,0,0x0000f1ba,1
0,0,1761607681,0x0000f3a7,0
1677721600,1677721600,0,0x00008fbc,1
0,0,1677721601,0x000091a9,0
1962934272,1962934272,0,0x0000d3af,1
0,0,1962934273,0x0000d59c,0
1845493760,1845493760,0,0x000029bf,1
0,0,1845493761,0x00002bac,0
1946157056,1946157056,0,0x00009fd0,1
0,0,1946157057,0x0000a1bd,0
536870912,536870912,0,0x0000adbc,1
0,0,536870913,0x0000afa9,0
1811939328,1811939328,0,0x0000d7b0,1
0,0,1811939329,0x0000d99d,0
,,,,
,,,,
1862270976,1862270976,0,0x0000d3cc,1
0,0,1862270977,0x0000d5b9,0
1644167168,1644167168,0,0x0000f1b7,1
0,0,1644167169,0x0000f3a4,0
1862270976,1862270976,0,0x00009dc0,1
0,0,1862270977,0x00009fad,0
1912602624,1912602624,0,0x000030ce,1
0,0,1912602625,0x000032bb,0
1946157056,1946157056,0,0x000009b4,1
0,0,1946157057,0x00000ba1,0
1761607680,1761607680,0,0x00003dc6,1
0,0,1761607681,0x00003fb3,0
